activeKilocalories,activeTimeInSeconds,activityStressDurationInSeconds,activityType,averageHeartRateInBeatsPerMinute,averageStressLevel,bmrKilocalories,date,distanceInMeters,durationInSeconds,floorsClimbed,floorsClimbedGoal,highStressDurationInSeconds,intensityDurationGoalInSeconds,lowStressDurationInSeconds,maxHeartRateInBeatsPerMinute,maxStressLevel,mediumStressDurationInSeconds,minHeartRateInBeatsPerMinute,moderateIntensityDurationInSeconds,id,restStressDurationInSeconds,restingHeartRateInBeatsPerMinute,startTimeInSeconds,startTimeOffsetInSeconds,steps,stepsGoal,stressDurationInSeconds,stressQualifier,summaryId,vigorousIntensityDurationInSeconds
275.0,3889.0,6420.0,WALKING,72.0,28.0,1529.0,1022.0,2694.0,68520.0,9.0,10.0,8820.0,9000.0,3600.0,142.0,98.0,6120.0,53.0,0.0,1091_uty_dailies_10,37980.0,58.0,1603296000.0,28800.0,3504.0,4130.0,18540.0,balanced,x36aad28-5f905b00-10ba8-6,0.0
275.0,3889.0,8460.0,WALKING,75.0,36.0,1531.0,1022.0,2694.0,68640.0,9.0,10.0,15720.0,9000.0,5340.0,142.0,98.0,10320.0,53.0,0.0,1091_uty_dailies_10,37980.0,58.0,1603296000.0,28800.0,3504.0,4130.0,31380.0,balanced,x36aad28-5f905b00-10c20-6,0.0
329.0,4928.0,1020.0,WALKING,73.0,34.0,1928.0,1022.0,3501.0,86400.0,9.0,10.0,1260.0,9000.0,2100.0,101.0,92.0,5520.0,57.0,0.0,1091_uty_dailies_10,12600.0,73.0,1603296000.0,28800.0,4553.0,4180.0,8880.0,unknown,x36aad28-5f905b00-15180-6,0.0
59.0,2246.0,8460.0,WALKING,75.0,36.0,542.0,1022.0,2007.0,24300.0,0.0,10.0,15720.0,9000.0,5340.0,142.0,98.0,10320.0,53.0,0.0,1091_uty_dailies_10,37980.0,58.0,1603382400.0,28800.0,2333.0,4130.0,31380.0,balanced,x36aad28-5f91ac80-5eec-6,0.0
329.0,4928.0,1140.0,WALKING,69.0,26.0,1928.0,1023.0,3501.0,86400.0,9.0,10.0,1260.0,9000.0,2100.0,101.0,92.0,5520.0,53.0,0.0,1091_uty_dailies_10,22140.0,63.0,1603296000.0,28800.0,4553.0,4180.0,8880.0,unknown,x36aad28-5f905b00-15180-6,0.0
59.0,2252.0,1500.0,WALKING,69.0,27.0,761.0,1023.0,2028.0,34140.0,0.0,10.0,1260.0,9000.0,2520.0,101.0,92.0,6000.0,53.0,0.0,1091_uty_dailies_10,22320.0,59.0,1603382400.0,28800.0,2361.0,4180.0,9780.0,unknown,x36aad28-5f91ac80-855c-6,0.0
63.0,2405.0,1500.0,WALKING,69.0,27.0,801.0,1023.0,2095.0,35940.0,0.0,10.0,1260.0,9000.0,2520.0,101.0,92.0,6000.0,53.0,0.0,1091_uty_dailies_10,22320.0,59.0,1603382400.0,28800.0,2448.0,4180.0,9780.0,unknown,x36aad28-5f91ac80-8c64-6,0.0
63.0,2405.0,13320.0,WALKING,80.0,53.0,803.0,1023.0,2095.0,36000.0,0.0,10.0,22920.0,9000.0,3660.0,123.0,99.0,12720.0,53.0,0.0,1091_uty_dailies_10,22320.0,59.0,1603382400.0,28800.0,2448.0,4180.0,39300.0,stressful,x36aad28-5f91ac80-8ca0-6,0.0
609.0,10872.0,1320.0,WALKING,68.0,36.0,1928.0,1024.0,6945.0,86400.0,2.0,10.0,2160.0,9000.0,3240.0,99.0,90.0,7800.0,55.0,0.0,1091_uty_dailies_10,15180.0,61.0,1603382400.0,28800.0,8756.0,5100.0,13200.0,unknown,x36aad28-5f91ac80-15180-6,0.0
14.0,788.0,1560.0,WALKING,68.0,36.0,690.0,1024.0,308.0,30960.0,0.0,10.0,2160.0,9000.0,3240.0,99.0,90.0,7800.0,55.0,0.0,1091_uty_dailies_10,15180.0,61.0,1603468800.0,28800.0,401.0,5100.0,13200.0,unknown,x36aad28-5f92fe00-78f0-6,0.0
20.0,965.0,9060.0,WALKING,76.0,20.0,697.0,1024.0,427.0,31260.0,0.0,10.0,540.0,9000.0,8760.0,125.0,84.0,5820.0,52.0,0.0,1091_uty_dailies_10,37440.0,60.0,1603468800.0,28800.0,555.0,4130.0,15120.0,balanced,x36aad28-5f92fe00-7a1c-6,0.0
280.0,6368.0,7440.0,WALKING,69.0,23.0,1669.0,1016.0,3646.0,85260.0,11.0,10.0,2580.0,9000.0,4920.0,107.0,94.0,8100.0,46.0,0.0,1091_uty_dailies_11,34560.0,50.0,1602777600.0,28800.0,5027.0,6570.0,15600.0,balanced,x36aae8c-5f887200-14d0c-6,0.0
8.0,1132.0,3060.0,WALKING,61.0,16.0,727.0,1017.0,274.0,37140.0,0.0,10.0,0.0,9000.0,5400.0,104.0,72.0,1260.0,47.0,0.0,1091_uty_dailies_11,22440.0,54.0,1602864000.0,28800.0,378.0,5670.0,6660.0,unknown,x36aae8c-5f89c380-9114-6,0.0
280.0,6368.0,3120.0,WALKING,59.0,13.0,1692.0,1017.0,3646.0,86400.0,11.0,10.0,0.0,9000.0,5400.0,104.0,72.0,1260.0,47.0,0.0,1091_uty_dailies_11,31200.0,54.0,1602777600.0,28800.0,5027.0,5670.0,6660.0,unknown,x36aae8c-5f887200-15180-6,0.0
61.0,2753.0,31020.0,WALKING,73.0,22.0,1692.0,1018.0,1507.0,86400.0,4.0,10.0,3240.0,9000.0,7380.0,118.0,93.0,5940.0,47.0,0.0,1091_uty_dailies_11,35340.0,52.0,1602864000.0,28800.0,2063.0,5670.0,16560.0,balanced,x36aae8c-5f89c380-15180-6,0.0
35.0,1928.0,1620.0,WALKING,78.0,47.0,674.0,1018.0,1330.0,34440.0,0.0,10.0,60.0,9000.0,1980.0,105.0,78.0,1080.0,65.0,0.0,1091_uty_dailies_11,0.0,67.0,1602950400.0,28800.0,1405.0,5950.0,3120.0,unknown,x36aae8c-5f8b1500-8688-6,0.0
339.0,6845.0,4560.0,WALKING,84.0,31.0,1939.0,1102.0,3844.0,86400.0,7.0,10.0,600.0,9000.0,3060.0,115.0,81.0,2400.0,70.0,840.0,1091_uty_dailies_11,12180.0,72.0,1602172800.0,28800.0,4988.0,4400.0,6060.0,unknown,x369fe38-5f7f3780-15180-6,0.0
255.0,3619.0,17220.0,WALKING,84.0,32.0,1939.0,1102.0,1935.0,86400.0,6.0,10.0,6900.0,9000.0,8940.0,155.0,97.0,12360.0,54.0,1080.0,1091_uty_dailies_11,32700.0,61.0,1602777600.0,28800.0,2532.0,4310.0,28200.0,balanced,x369fe38-5f887200-15180-6,0.0
1606.0,15141.0,5280.0,WALKING,86.0,32.0,1939.0,1102.0,10597.0,86400.0,101.0,10.0,180.0,9000.0,15600.0,118.0,86.0,2160.0,71.0,7380.0,1091_uty_dailies_11,14460.0,77.0,1602259200.0,28800.0,13477.0,6150.0,17940.0,calm_awake,x369fe38-5f808900-15180-6,0.0
238.0,4588.0,5160.0,WALKING,79.0,26.0,1939.0,1102.0,2236.0,86400.0,2.0,10.0,2880.0,9000.0,8820.0,130.0,98.0,7200.0,54.0,600.0,1091_uty_dailies_11,31920.0,60.0,1602345600.0,28800.0,2874.0,5340.0,18900.0,balanced,x369fe38-5f81da80-15180-6,0.0
444.0,3683.0,5460.0,WALKING,82.0,32.0,1939.0,1102.0,2338.0,86400.0,4.0,10.0,1500.0,9000.0,7440.0,125.0,87.0,3960.0,64.0,0.0,1091_uty_dailies_11,16740.0,70.0,1602518400.0,28800.0,2971.0,4690.0,12900.0,calm_awake,x369fe38-5f847d80-15180-6,0.0
236.0,4194.0,6420.0,WALKING,84.0,28.0,1939.0,1102.0,2681.0,86400.0,3.0,10.0,360.0,9000.0,6780.0,121.0,88.0,2580.0,67.0,0.0,1091_uty_dailies_11,19080.0,70.0,1602691200.0,28800.0,3212.0,4030.0,9720.0,calm_awake,x369fe38-5f872080-15180-6,0.0
222.0,3295.0,5160.0,WALKING,76.0,22.0,1939.0,1102.0,2274.0,86400.0,4.0,10.0,900.0,9000.0,6360.0,114.0,91.0,4860.0,56.0,0.0,1091_uty_dailies_11,39240.0,64.0,1602864000.0,28800.0,2975.0,5830.0,12120.0,calm,x369fe38-5f89c380-15180-6,0.0
283.0,4266.0,8880.0,WALKING,81.0,28.0,1939.0,1102.0,2724.0,86400.0,3.0,10.0,1860.0,9000.0,14760.0,116.0,94.0,6120.0,60.0,720.0,1091_uty_dailies_11,38820.0,67.0,1602432000.0,28800.0,3345.0,3820.0,22740.0,balanced,x369fe38-5f832c00-15180-6,0.0
423.0,5518.0,4200.0,WALKING,89.0,44.0,1939.0,1102.0,2860.0,86400.0,5.0,10.0,60.0,9000.0,3060.0,128.0,76.0,1860.0,66.0,1500.0,1091_uty_dailies_11,660.0,72.0,1602950400.0,28800.0,3741.0,4870.0,4980.0,unknown,x369fe38-5f8b1500-15180-6,0.0
202.0,3499.0,5820.0,WALKING,86.0,31.0,1939.0,1102.0,3150.0,86400.0,8.0,10.0,540.0,9000.0,4620.0,120.0,93.0,1680.0,68.0,2340.0,1091_uty_dailies_11,9480.0,72.0,1602604800.0,28800.0,3966.0,3810.0,6840.0,unknown,x369fe38-5f85cf00-15180-6,0.0
261.0,3686.0,4080.0,WALKING,86.0,31.0,1939.0,1102.0,2246.0,86400.0,3.0,10.0,1020.0,9000.0,3600.0,120.0,90.0,1440.0,65.0,600.0,1091_uty_dailies_11,10260.0,74.0,1603036800.0,28800.0,2920.0,3640.0,6060.0,unknown,x369fe38-5f8c6680-15180-6,0.0
242.0,2895.0,4320.0,WALKING,84.0,30.0,1939.0,1102.0,1381.0,86400.0,5.0,10.0,600.0,9000.0,4020.0,123.0,89.0,2160.0,65.0,0.0,1091_uty_dailies_11,11940.0,72.0,1603123200.0,28800.0,1807.0,3370.0,6780.0,unknown,x369fe38-5f8db800-15180-6,0.0
229.0,3319.0,1260.0,WALKING,81.0,28.0,1939.0,1102.0,1572.0,86400.0,4.0,10.0,60.0,9000.0,1320.0,108.0,87.0,900.0,68.0,0.0,1091_uty_dailies_11,5520.0,72.0,1603382400.0,28800.0,2056.0,3240.0,2280.0,unknown,x369fe38-5f91ac80-15180-6,0.0
40.0,952.0,7140.0,WALKING,97.0,54.0,1939.0,1102.0,776.0,86400.0,3.0,10.0,3660.0,9000.0,1620.0,123.0,94.0,2640.0,63.0,0.0,1091_uty_dailies_11,3780.0,76.0,1603468800.0,28800.0,977.0,3280.0,7920.0,unknown,x369fe38-5f92fe00-15180-6,0.0
637.0,4140.0,6720.0,WALKING,82.0,25.0,1939.0,1102.0,2383.0,86400.0,8.0,10.0,60.0,9000.0,5820.0,119.0,83.0,1980.0,67.0,600.0,1091_uty_dailies_11,21360.0,72.0,1603209600.0,28800.0,3117.0,3250.0,7860.0,calm_awake,x369fe38-5f8f0980-15180-6,0.0
304.0,5113.0,1380.0,WALKING,80.0,18.0,1939.0,1102.0,3354.0,86400.0,13.0,10.0,0.0,9000.0,60.0,111.0,59.0,120.0,65.0,1320.0,1091_uty_dailies_11,1680.0,70.0,1603296000.0,28800.0,4388.0,3230.0,180.0,unknown,x369fe38-5f905b00-15180-6,0.0
0.0,0.0,1080.0,WALKING,80.0,16.0,1939.0,1102.0,0.0,86400.0,0.0,10.0,0.0,9000.0,0.0,93.0,24.0,0.0,73.0,0.0,1091_uty_dailies_11,480.0,73.0,1603555200.0,28800.0,0.0,3530.0,0.0,unknown,x369fe38-5f944f80-15180-6,0.0
60.0,939.0,9540.0,WALKING,87.0,30.0,1308.0,1105.0,362.0,58320.0,0.0,10.0,1080.0,9000.0,5280.0,119.0,86.0,3540.0,68.0,0.0,1091_uty_dailies_11,22860.0,73.0,1604505600.0,28800.0,467.0,3120.0,9900.0,calm_awake,x369fe38-5fa2d000-e3d0-6,0.0
20.0,621.0,4680.0,WALKING,85.0,30.0,1939.0,1105.0,376.0,86400.0,2.0,10.0,480.0,9000.0,5580.0,122.0,91.0,3420.0,68.0,600.0,1091_uty_dailies_11,17040.0,73.0,1604419200.0,28800.0,492.0,2910.0,9480.0,calm_awake,x369fe38-5fa17e80-15180-6,0.0
559.0,6444.0,240.0,WALKING,92.0,38.0,1939.0,1105.0,3940.0,86400.0,15.0,10.0,60.0,9000.0,840.0,112.0,78.0,180.0,84.0,1680.0,1091_uty_dailies_11,180.0,82.0,1604332800.0,28800.0,5141.0,2900.0,1080.0,unknown,x369fe38-5fa02d00-15180-6,0.0
257.0,3256.0,6900.0,WALKING,84.0,27.0,1939.0,1105.0,2111.0,86400.0,3.0,10.0,300.0,9000.0,3600.0,119.0,90.0,2280.0,63.0,840.0,1091_uty_dailies_11,19080.0,69.0,1603987200.0,28800.0,2750.0,2900.0,6180.0,calm_awake,x369fe38-5f9ae700-15180-6,0.0
19.0,240.0,5580.0,WALKING,81.0,25.0,1939.0,1105.0,101.0,86400.0,0.0,10.0,120.0,9000.0,5760.0,114.0,84.0,1800.0,65.0,0.0,1091_uty_dailies_11,16080.0,69.0,1604073600.0,28800.0,132.0,3230.0,7680.0,calm_awake,x369fe38-5f9c3880-15180-6,0.0
452.0,5236.0,60.0,WALKING,75.0,13.0,1939.0,1105.0,3854.0,86400.0,9.0,10.0,0.0,9000.0,60.0,88.0,32.0,0.0,72.0,660.0,1091_uty_dailies_11,540.0,76.0,1604246400.0,28800.0,5019.0,3060.0,60.0,unknown,x369fe38-5f9edb80-15180-6,0.0
0.0,0.0,7500.0,WALKING,77.0,20.0,1939.0,1105.0,0.0,86400.0,0.0,10.0,360.0,9000.0,3060.0,113.0,81.0,1860.0,59.0,0.0,1091_uty_dailies_11,33660.0,65.0,1604160000.0,28800.0,0.0,3060.0,5280.0,calm_awake,x369fe38-5f9d8a00-15180-6,0.0
189.0,3527.0,11940.0,WALKING,69.0,33.0,1939.0,1106.0,1812.0,86400.0,4.0,10.0,3720.0,9000.0,17040.0,140.0,96.0,14760.0,50.0,0.0,1091_uty_dailies_11,31440.0,55.0,1604505600.0,28800.0,2364.0,6740.0,35520.0,balanced,x369fe38-5fa2d000-15180-6,0.0
0.0,0.0,2820.0,WALKING,59.0,10.0,818.0,1106.0,0.0,36480.0,0.0,10.0,0.0,9000.0,3300.0,93.0,66.0,480.0,46.0,0.0,1091_uty_dailies_11,25320.0,50.0,1604592000.0,28800.0,0.0,6570.0,3780.0,unknown,x369fe38-5fa42180-8e80-6,0.0
276.0,5404.0,12000.0,WALKING,69.0,33.0,1939.0,1110.0,3047.0,86400.0,4.0,10.0,3720.0,9000.0,17640.0,140.0,96.0,14820.0,50.0,600.0,1091_uty_dailies_11,31560.0,55.0,1604592000.0,28800.0,3862.0,6740.0,36180.0,balanced,x369fe38-5fa42180-15180-6,0.0
1025.0,11565.0,4620.0,WALKING,72.0,24.0,1471.0,1017.0,7153.0,86400.0,33.0,10.0,5400.0,9000.0,420.0,149.0,96.0,1260.0,50.0,0.0,1091_uty_dailies_13,26160.0,57.0,1602777600.0,28800.0,10173.0,6080.0,7080.0,unknown,x369fe8d-5f887200-15180-6,0.0
17.0,522.0,4620.0,WALKING,72.0,24.0,508.0,1017.0,126.0,29880.0,0.0,10.0,5640.0,9000.0,420.0,149.0,96.0,1260.0,50.0,0.0,1091_uty_dailies_13,26160.0,57.0,1602864000.0,28800.0,179.0,6080.0,7320.0,unknown,x369fe8d-5f89c380-74b8-6,0.0
35.0,1943.0,11160.0,WALKING,81.0,56.0,847.0,1018.0,1342.0,43260.0,0.0,10.0,6360.0,9000.0,13320.0,144.0,98.0,14700.0,61.0,0.0,1091_uty_dailies_13,660.0,59.0,1602950400.0,28800.0,1422.0,5950.0,34380.0,very_stressful_awake,x36aae8c-5f8b1500-a8fc-6,0.0
539.0,11839.0,780.0,WALKING,61.0,13.0,1692.0,1019.0,6416.0,86400.0,4.0,10.0,1020.0,9000.0,2760.0,127.0,98.0,180.0,48.0,0.0,1091_uty_dailies_13,24120.0,49.0,1602950400.0,28800.0,8405.0,6040.0,3960.0,unknown,x36aae8c-5f8b1500-15180-6,0.0
16.0,510.0,3000.0,WALKING,65.0,20.0,607.0,1019.0,216.0,31020.0,0.0,10.0,3720.0,9000.0,3120.0,136.0,98.0,420.0,48.0,0.0,1091_uty_dailies_13,24120.0,49.0,1603036800.0,28800.0,298.0,6040.0,7260.0,unknown,x36aae8c-5f8c6680-792c-6,0.0
249.0,3349.0,1200.0,WALKING,84.0,52.0,676.0,1019.0,2606.0,39720.0,1.0,10.0,60.0,9000.0,240.0,95.0,78.0,180.0,69.0,480.0,1091_uty_dailies_13,0.0,76.0,1603036800.0,28800.0,3706.0,6390.0,480.0,unknown,x369fe8d-5f8c6680-9b28-6,900.0
516.0,4699.0,1200.0,WALKING,83.0,50.0,1471.0,1019.0,2803.0,86400.0,2.0,10.0,60.0,9000.0,240.0,95.0,78.0,300.0,69.0,0.0,1091_uty_dailies_13,60.0,76.0,1602864000.0,28800.0,3987.0,6390.0,600.0,unknown,x369fe8d-5f89c380-15180-6,0.0
528.0,5000.0,12600.0,WALKING,83.0,50.0,1471.0,1019.0,3243.0,86400.0,11.0,10.0,24720.0,9000.0,3720.0,150.0,97.0,14700.0,50.0,1680.0,1091_uty_dailies_13,26280.0,57.0,1602950400.0,28800.0,4596.0,6080.0,43140.0,stressful,x369fe8d-5f8b1500-15180-6,420.0
324.0,6983.0,11400.0,WALKING,73.0,40.0,1692.0,1020.0,4612.0,86400.0,15.0,10.0,10980.0,9000.0,10500.0,136.0,98.0,14880.0,48.0,0.0,1091_uty_dailies_13,25380.0,49.0,1603036800.0,28800.0,6359.0,6040.0,36360.0,stressful,x36aae8c-5f8c6680-15180-6,0.0
44.0,524.0,2160.0,WALKING,58.0,12.0,715.0,1020.0,186.0,36540.0,0.0,10.0,0.0,9000.0,3300.0,97.0,66.0,240.0,47.0,0.0,1091_uty_dailies_13,14160.0,51.0,1603123200.0,28800.0,257.0,6420.0,3540.0,unknown,x36aae8c-5f8db800-8ebc-6,0.0
139.0,1896.0,2400.0,WALKING,56.0,8.0,836.0,1020.0,1164.0,42720.0,6.0,10.0,0.0,9000.0,3300.0,97.0,66.0,240.0,47.0,0.0,1091_uty_dailies_13,32640.0,51.0,1603123200.0,28800.0,1593.0,6420.0,3540.0,unknown,x36aae8c-5f8db800-a6e0-6,0.0
418.0,7816.0,11400.0,WALKING,73.0,40.0,1692.0,1020.0,5764.0,86400.0,14.0,10.0,10980.0,9000.0,10500.0,136.0,98.0,14880.0,48.0,0.0,1091_uty_dailies_13,25380.0,49.0,1603123200.0,28800.0,7923.0,6040.0,36360.0,stressful,x36aae8c-5f8db800-15180-6,0.0
4.0,484.0,1380.0,WALKING,74.0,54.0,425.0,1020.0,181.0,21720.0,0.0,10.0,2100.0,9000.0,7980.0,97.0,90.0,6960.0,61.0,0.0,1091_uty_dailies_13,120.0,65.0,1603209600.0,28800.0,249.0,7000.0,17040.0,unknown,x36aae8c-5f8f0980-54d8-6,0.0
4.0,724.0,14220.0,WALKING,69.0,34.0,793.0,1021.0,217.0,40500.0,0.0,10.0,2400.0,9000.0,14700.0,128.0,95.0,13140.0,47.0,0.0,1091_uty_dailies_13,23940.0,54.0,1603209600.0,28800.0,299.0,6910.0,30240.0,stressful,x36aae8c-5f8f0980-9e34-6,0.0
418.0,7816.0,28020.0,WALKING,74.0,26.0,1692.0,1021.0,5764.0,86400.0,14.0,10.0,6180.0,9000.0,8640.0,141.0,97.0,5340.0,47.0,0.0,1091_uty_dailies_13,33960.0,51.0,1603123200.0,28800.0,7923.0,6420.0,20160.0,balanced,x36aae8c-5f8db800-15180-6,0.0
4.0,426.0,12360.0,WALKING,74.0,44.0,1374.0,1024.0,173.0,70200.0,0.0,10.0,17880.0,9000.0,7860.0,153.0,99.0,11700.0,48.0,0.0,1091_uty_dailies_13,25680.0,54.0,1603468800.0,28800.0,239.0,6840.0,37440.0,stressful,x36aae8c-5f92fe00-11238-6,0.0
179.0,6807.0,2760.0,WALKING,74.0,53.0,1692.0,1024.0,4468.0,86400.0,11.0,10.0,2460.0,9000.0,14700.0,116.0,94.0,14400.0,61.0,0.0,1091_uty_dailies_13,120.0,59.0,1603296000.0,28800.0,6153.0,7000.0,31560.0,very_stressful_awake,x36aae8c-5f905b00-15180-6,0.0
927.0,14202.0,780.0,WALKING,67.0,38.0,1692.0,1024.0,6431.0,86400.0,10.0,10.0,0.0,9000.0,3600.0,89.0,63.0,480.0,59.0,0.0,1091_uty_dailies_13,300.0,65.0,1603209600.0,28800.0,8867.0,7000.0,4080.0,unknown,x36aae8c-5f8f0980-15180-6,0.0
412.0,7888.0,3540.0,WALKING,73.0,46.0,1692.0,1024.0,6091.0,86400.0,22.0,10.0,600.0,9000.0,9480.0,104.0,88.0,4620.0,59.0,420.0,1091_uty_dailies_13,1140.0,60.0,1603382400.0,28800.0,8398.0,7000.0,14700.0,unknown,x36aae8c-5f91ac80-15180-6,420.0
19.0,710.0,1680.0,WALKING,60.0,16.0,1692.0,1024.0,404.0,86400.0,2.0,10.0,60.0,9000.0,4080.0,89.0,81.0,600.0,50.0,0.0,1091_uty_dailies_13,29760.0,57.0,1603468800.0,28800.0,557.0,6430.0,4740.0,unknown,x36aae8c-5f92fe00-15180-6,0.0
1.0,191.0,4080.0,WALKING,63.0,18.0,400.0,1024.0,74.0,20460.0,0.0,10.0,900.0,9000.0,4140.0,147.0,96.0,1140.0,50.0,0.0,1091_uty_dailies_13,29760.0,57.0,1603555200.0,28800.0,95.0,6430.0,6180.0,unknown,x36aae8c-5f944f80-4fec-6,0.0
38.0,1512.0,13860.0,WALKING,76.0,47.0,1692.0,1026.0,896.0,86400.0,3.0,10.0,10680.0,9000.0,8820.0,133.0,93.0,24480.0,52.0,0.0,1091_uty_dailies_13,19620.0,56.0,1603555200.0,28800.0,1229.0,6470.0,43980.0,stressful,x36aae8c-5f944f80-15180-6,0.0
3.0,542.0,900.0,WALKING,76.0,51.0,787.0,1026.0,131.0,40200.0,0.0,10.0,0.0,9000.0,600.0,88.0,67.0,540.0,67.0,0.0,1091_uty_dailies_13,0.0,72.0,1603641600.0,28800.0,180.0,6810.0,1140.0,unknown,x36aae8c-5f95a100-9d08-6,0.0
131.0,1892.0,5700.0,WALKING,78.0,24.0,865.0,1026.0,1311.0,44220.0,8.0,10.0,2760.0,9000.0,5280.0,147.0,96.0,3180.0,50.0,0.0,1091_uty_dailies_13,29820.0,57.0,1603641600.0,28800.0,1800.0,6430.0,11220.0,unknown,x36aae8c-5f95a100-acbc-6,0.0
337.0,8391.0,13860.0,WALKING,76.0,47.0,1692.0,1027.0,5916.0,86400.0,26.0,10.0,10680.0,9000.0,8820.0,133.0,93.0,24480.0,52.0,0.0,1091_uty_dailies_13,19620.0,56.0,1603728000.0,28800.0,8157.0,6470.0,43980.0,stressful,x36aae8c-5f96f280-15180-6,0.0
2.0,139.0,1500.0,WALKING,65.0,18.0,41.0,1027.0,81.0,2100.0,0.0,10.0,60.0,9000.0,2640.0,94.0,80.0,1500.0,53.0,0.0,1091_uty_dailies_13,25200.0,59.0,1603814400.0,28800.0,111.0,6810.0,4200.0,unknown,x36aae8c-5f984400-834-6,0.0
657.0,2547.0,28080.0,WALKING,79.0,36.0,1692.0,1027.0,4972.0,86400.0,13.0,10.0,4800.0,9000.0,5520.0,131.0,93.0,12780.0,53.0,0.0,1091_uty_dailies_13,25200.0,59.0,1603641600.0,28800.0,6838.0,6810.0,23100.0,balanced,x36aae8c-5f95a100-15180-6,0.0
337.0,8391.0,5520.0,WALKING,71.0,29.0,1692.0,1028.0,5916.0,86400.0,26.0,10.0,1620.0,9000.0,3240.0,130.0,97.0,5880.0,52.0,0.0,1091_uty_dailies_13,19320.0,59.0,1603728000.0,28800.0,8157.0,7180.0,10740.0,unknown,x36aae8c-5f96f280-15180-6,0.0
3.0,439.0,7320.0,WALKING,75.0,37.0,786.0,1028.0,130.0,40140.0,0.0,10.0,4560.0,9000.0,5880.0,130.0,97.0,8040.0,52.0,0.0,1091_uty_dailies_13,19440.0,59.0,1603814400.0,28800.0,179.0,7180.0,18480.0,unknown,x36aae8c-5f984400-9ccc-6,0.0
647.0,13357.0,12540.0,WALKING,76.0,45.0,1692.0,1029.0,6262.0,86400.0,9.0,10.0,6480.0,9000.0,12960.0,130.0,97.0,23580.0,52.0,0.0,1091_uty_dailies_13,20100.0,59.0,1603814400.0,28800.0,8634.0,7180.0,43020.0,stressful,x36aae8c-5f984400-15180-6,0.0
192.0,3511.0,16260.0,WALKING,83.0,38.0,800.0,1029.0,1681.0,40860.0,4.0,10.0,10740.0,9000.0,9240.0,149.0,98.0,13800.0,47.0,0.0,1091_uty_dailies_13,28440.0,55.0,1603900800.0,28800.0,2317.0,5840.0,33780.0,balanced,x36aae8c-5f999580-9f9c-6,0.0
373.0,4861.0,1680.0,WALKING,59.0,8.0,992.0,1029.0,2505.0,50700.0,4.0,10.0,120.0,9000.0,1020.0,114.0,87.0,360.0,45.0,0.0,1091_uty_dailies_13,25920.0,53.0,1603900800.0,28800.0,3454.0,6710.0,1500.0,unknown,x36aae8c-5f999580-c60c-6,0.0
464.0,7393.0,4560.0,WALKING,72.0,23.0,1692.0,1029.0,4345.0,86400.0,10.0,10.0,5340.0,9000.0,420.0,149.0,96.0,1260.0,50.0,0.0,1091_uty_dailies_13,26160.0,57.0,1603900800.0,28800.0,5991.0,6080.0,7020.0,unknown,x36aae8c-5f999580-15180-6,0.0
0.0,0.0,10080.0,WALKING,77.0,39.0,15.0,1029.0,0.0,780.0,0.0,10.0,15540.0,9000.0,4260.0,160.0,99.0,14220.0,45.0,0.0,1091_uty_dailies_13,36000.0,53.0,1603987200.0,28800.0,0.0,6710.0,34020.0,balanced,x36aae8c-5f9ae700-30c-6,0.0
0.0,50.0,12000.0,WALKING,79.0,43.0,796.0,1030.0,12.0,40680.0,0.0,10.0,10440.0,9000.0,11340.0,146.0,97.0,19080.0,50.0,0.0,1091_uty_dailies_13,26340.0,59.0,1603987200.0,28800.0,17.0,6440.0,40860.0,stressful,x36aae8c-5f9ae700-9ee8-6,0.0
373.0,4217.0,4740.0,WALKING,101.0,32.0,2074.0,1016.0,3571.0,85020.0,10.0,10.0,960.0,9000.0,7200.0,122.0,86.0,2580.0,65.0,1980.0,1091_uty_dailies_14,12900.0,73.0,1602777600.0,28800.0,4451.0,5180.0,10740.0,unknown,x369fcb3-5f887200-14c1c-6,0.0
373.0,4217.0,60.0,WALKING,86.0,36.0,2108.0,1018.0,3571.0,86400.0,10.0,10.0,0.0,9000.0,60.0,86.0,36.0,0.0,86.0,1980.0,1091_uty_dailies_14,0.0,86.0,1602777600.0,28800.0,4451.0,4960.0,60.0,unknown,x369fcb3-5f887200-15180-6,0.0
0.0,0.0,7440.0,WALKING,88.0,29.0,2108.0,1018.0,0.0,86400.0,0.0,10.0,60.0,9000.0,5640.0,122.0,76.0,1980.0,70.0,0.0,1091_uty_dailies_14,12660.0,75.0,1602864000.0,28800.0,0.0,4960.0,7680.0,unknown,x369fcb3-5f89c380-15180-6,0.0
252.0,3349.0,3000.0,WALKING,61.0,11.0,678.0,1019.0,2606.0,39840.0,1.0,10.0,60.0,9000.0,960.0,95.0,78.0,720.0,50.0,480.0,1091_uty_dailies_14,19500.0,56.0,1603036800.0,28800.0,3706.0,6390.0,1740.0,unknown,x369fe8d-5f8c6680-9ba0-6,900.0
253.0,3349.0,3060.0,WALKING,61.0,12.0,682.0,1019.0,2606.0,40080.0,1.0,10.0,120.0,9000.0,960.0,105.0,92.0,720.0,50.0,480.0,1091_uty_dailies_14,19500.0,56.0,1603036800.0,28800.0,3706.0,6390.0,1800.0,unknown,x369fe8d-5f8c6680-9c90-6,900.0
